x	y	$\phi$	X Velocity	Y Velocity	pressure	$\beta$
0.125	0.25	0.00028177824614616	0.8	-0.0134282239814763	27.3374326231669	0.200225422596917
0.375	0.25	0.000635312639506029	0.759766214404571	0.00666398438602277	27.3019191655901	0.200508250111605
0.625	0.25	0.00118654255465844	0.808024477918683	0.00314444758285104	27.2612629257995	0.200949234043727
0.875	0.25	0.00202130375004145	0.804680952756015	0.00151951522723816	27.2207332151522	0.201617043000033
1.125	0.25	0.00335209334743403	0.803249945287091	0.000749432327988079	27.180144228005	0.202681674677947
1.375	0.25	0.00552256114807563	0.802830488840486	0.00037461391428541	27.139331192241	0.204418048918461
1.625	0.25	0.00907857038525189	0.803071563381352	0.000186991300843426	27.0980877058714	0.207262856308202
1.875	0.25	0.0148927348224708	0.803879735363762	9.05581116918771e-05	27.0561077379461	0.211914187857977
2.125	0.25	0.0243525423509229	0.805275222542608	4.00584295933608e-05	27.0129109437473	0.219482033880738
2.375	0.25	0.0396188254695691	0.807247295934948	1.36365166693491e-05	26.9677360143574	0.231695060375655
2.625	0.25	0.0639000992436491	0.809534577109555	4.09822533167222e-07	26.91939333621	0.251120079394919
2.875	0.25	0.101532784058346	0.811421688297788	-5.31635999708619e-06	26.8660908182838	0.281226227246677
3.125	0.25	0.157452003672647	0.811867063868289	-6.78971780884944e-06	26.8052968032151	0.325961602938118
3.375	0.25	0.235592146512174	0.810135941013689	-6.0436035387229e-06	26.7337720699063	0.388473717209739
3.625	0.25	0.336224403499291	0.806491327299954	-4.35663232282749e-06	26.6479385384727	0.468979522799433
3.875	0.25	0.453481651927807	0.802210189942356	-2.42519097346292e-06	26.5446581053621	0.562785321542245
4.125	0.25	0.57555618657329	0.798778541274919	-5.25273931526637e-07	26.4222024717003	0.660444949258632
4.375	0.25	0.688842513724808	0.796973843977372	1.29994975700695e-06	26.2808834704916	0.751074010979846
4.625	0.25	0.783380705575833	0.796654708942269	3.08941632376023e-06	26.1229092912813	0.826704564460666
4.875	0.25	0.855485337580132	0.797219259684568	4.88234728497164e-06	25.9515844176515	0.884388270064106
5.125	0.25	0.906694213236591	0.798095837793243	6.69166599796376e-06	25.770383598619	0.925355370589273
5.375	0.25	0.941162434951862	0.798937587420068	8.50553101719209e-06	25.5823232703401	0.95292994796149
5.625	0.25	0.96348592973345	0.799602876860921	1.02975547270134e-05	25.3897178088069	0.97078874378676
5.875	0.25	0.977568480073842	0.800072358095023	1.20365514298959e-05	25.1942005207095	0.982054784059074
6.125	0.25	0.986302829007299	0.800378696413172	1.3692975878257e-05	24.9968603515715	0.98904226320584
6.375	0.25	0.991664851294352	0.800566067242258	1.52421140034809e-05	24.7983963279508	0.993331881035482
6.625	0.25	0.994937755279493	0.800672904058169	1.66650482082651e-05	24.5992464384869	0.995950204223594
6.875	0.25	0.996929581784268	0.800727491391944	1.79484323006677e-05	24.3996811422143	0.997543665427414
7.125	0.25	0.998140062039466	0.80074892514612	1.90837881795861e-05	24.1998661053074	0.998512049631573
7.375	0.25	0.99887523280716	0.800749506292119	2.0066705734141e-05	23.9999024019724	0.999100186245728
7.625	0.25	0.999321598104656	0.8007369760948	2.08961050030764e-05	23.7998515996749	0.999457278483725
7.875	0.25	0.9995925668835	0.800716169616749	2.15736041797865e-05	23.5997511871271	0.9996740535068
8.125	0.25	0.999757037179704	0.800690117658215	2.2102989617452e-05	23.3996239945971	0.999805629743763
8.375	0.25	0.999856848679196	0.800660743274024	2.24897707254347e-05	23.1994839276955	0.999885478943357
8.625	0.25	0.999917403121077	0.80062929066791	2.27408025513582e-05	22.999339453253	0.999933922496862
8.875	0.25	0.999954119498498	0.800596586306431	2.28639624523323e-05	22.7991957179999	0.999963295598798
9.125	0.25	0.99997635594637	0.800563197297932	2.2867871122145e-05	22.5990558364659	0.999981084757096
9.375	0.25	0.999989791839816	0.800529527434045	2.27616511721413e-05	22.3989216742427	0.999991833471853
9.625	0.25	0.999997874196411	0.800495875500185	2.25547185753644e-05	22.1987943248017	0.999998299357129
9.875	0.25	1.00000269563269	0.800462470759235	2.22566035678856e-05	21.9986744002621	1.00000215650616
10.125	0.25	1.00000552711586	0.800429494635492	2.18767983844126e-05	21.7985622092229	1.00000442169269
10.375	0.25	1.00000714116508	0.800397094069257	2.14246296611409e-05	21.5984578660311	1.00000571293207
10.625	0.25	1.00000800789446	0.80036538985709	2.09091534632676e-05	21.3983613584061	1.00000640631556
10.875	0.25	1.00000841391416	0.800334481983186	2.03390710061997e-05	21.1982725897423	1.00000673113133
11.125	0.25	1.00000853444113	0.800304453150004	1.97226631007555e-05	20.9981914059841	1.0000068275529
11.375	0.25	1.00000847703153	0.800275371234406	1.90677413835702e-05	20.7981176130662	1.00000678162522
11.625	0.25	1.00000830810346	0.800247291101616	1.83816144629552e-05	20.5980509885538	1.00000664648277
11.875	0.25	1.00000806902337	0.800220256033463	1.76710669430047e-05	20.3979912896826	1.00000645521869
12.125	0.25	1.00000778586404	0.800194298920749	1.69423496214571e-05	20.1979382591322	1.00000622869123
12.375	0.25	1.00000747532559	0.800169443306177	1.62011790782274e-05	19.9978916293453	1.00000598026047
12.625	0.25	1.00000714833019	0.800145704326787	1.54527450585585e-05	19.7978511258841	1.00000571866415
12.875	0.25	1.0000068122065	0.800123089583068	1.47017241545483e-05	19.5978164701264	1.0000054497652
13.125	0.25	1.00000647201929	0.800101599948427	1.39522984393265e-05	19.3977873814886	1.00000517761544
13.375	0.25	1.0000061313811	0.800081230326949	1.32081779601741e-05	19.1977635792911	1.00000490510488
13.625	0.25	1.00000579294969	0.800061970362261	1.24726259238571e-05	18.9977447843424	1.00000463435975
13.875	0.25	1.00000545873526	0.800043805099525	1.17484857674353e-05	18.7977307202909	1.00000436698821
14.125	0.25	1.00000513029212	0.80002671560126	1.10382093490131e-05	18.5977211147797	1.0000041042337
