x	y	$\phi$	X Velocity	Y Velocity	pressure	$\beta$
0.125	0.25	3.97996775094433e-06	0.8	-0.0130891755416669	27.0749707851741	0.200003183974201
0.375	0.25	0.000154364393222531	0.758831999827839	0.00702161897942676	27.0395469404108	0.200123491514578
0.625	0.25	0.000468492749600964	0.806631068460144	0.00350016479977623	26.9990407302434	0.200374794199681
0.875	0.25	0.000969605196796866	0.802658528902265	0.00186965695314461	26.9587326727735	0.200775684157437
1.125	0.25	0.00173745188227704	0.800573145290298	0.00109283857042211	26.9184635719423	0.201389961505822
1.375	0.25	0.00294468813712375	0.799456573403319	0.000709590031615966	26.8781189744675	0.202355750509699
1.625	0.25	0.00489180492942999	0.798918050712229	0.00051152551909809	26.8375762534433	0.203913443943544
1.875	0.25	0.00806709327005019	0.798836319586105	0.000402283696309351	26.7966639076506	0.20645367461604
2.125	0.25	0.013267102128454	0.799254178481615	0.000336040361947739	26.7551149051957	0.210613681702763
2.375	0.25	0.0218137485946345	0.800280792580446	0.000290094763781004	26.7124969734032	0.217450998875708
2.625	0.25	0.0358496742477605	0.801907836208485	0.000252600284253114	26.668103974404	0.228679739398208
2.875	0.25	0.0585656331847127	0.803786842926002	0.000217364456048374	26.6208069336681	0.24685250654777
3.125	0.25	0.09410676804023	0.805184439019703	0.00018200675804866	26.56889557333	0.275285414432184
3.375	0.25	0.14692590323739	0.805268382637552	0.000147116250014779	26.5099791645356	0.317540722589912
3.625	0.25	0.220456760878682	0.803576391338274	0.000114893711543841	26.441042817447	0.376365408702945
3.875	0.25	0.315180253958647	0.800341765515984	8.73568478893098e-05	26.3587599813147	0.452144203166918
4.125	0.25	0.426732064867742	0.796453745959184	6.52265566195933e-05	26.260107866642	0.541385651894193
4.375	0.25	0.545543368112765	0.793044206570678	4.79513902457609e-05	26.1431656588589	0.636434694490212
4.625	0.25	0.65935266231658	0.790912598832709	3.43318855658897e-05	26.0077474343164	0.727482129853264
4.875	0.25	0.75769201259728	0.790185649459017	2.31140197539753e-05	25.8554782578185	0.806153610077824
5.125	0.25	0.835225887242711	0.790459925540557	1.33123144904766e-05	25.6892419159873	0.868180709794169
5.375	0.25	0.891924653067748	0.791201743283942	4.29247091407313e-06	25.5123472157715	0.913539722454198
5.625	0.25	0.931035323007313	0.792023649106663	-4.28050431299472e-06	25.3278447922025	0.94482825840585
5.875	0.25	0.956860014650589	0.792736085614706	-1.25375776131278e-05	25.1381840392929	0.965488011720471
6.125	0.25	0.973376842285196	0.793286242853568	-2.04933965700982e-05	24.9451561841382	0.978701473828157
6.375	0.25	0.983704728325619	0.793687849118765	-2.81088430695877e-05	24.7499888168437	0.986963782660495
6.625	0.25	0.99006498236845	0.793976453393305	-3.53286726484475e-05	24.5534855879559	0.99205198589476
6.875	0.25	0.993944633401705	0.79418802799619	-4.21007382776565e-05	24.356155842597	0.995155706721364
7.125	0.25	0.996298556046457	0.794351296051836	-4.83837921433987e-05	24.1583151979715	0.997038844837165
7.375	0.25	0.997723102561155	0.794486579996807	-5.41492438914891e-05	23.9601562771853	0.998178482048924
7.625	0.25	0.998584265801408	0.794607153700066	-5.93802861147896e-05	23.761795477402	0.998867412641127
7.875	0.25	0.999104504199967	0.794721164127511	-6.40702053299709e-05	23.5633026647452	0.999283603359974
8.125	0.25	0.999418478865624	0.794833332440065	-6.82206674158986e-05	23.3647195462827	0.999534783092499
8.375	0.25	0.999607647880059	0.794946214925477	-7.18402223506495e-05	23.166070866393	0.999686118304047
8.625	0.25	0.999721329868837	0.795061050369221	-7.49430449162276e-05	22.9673711810235	0.99977706389507
8.875	0.25	0.999789418985684	0.79517829664023	-7.75478627638334e-05	22.7686289475387	0.999831535188547
9.125	0.25	0.999830047373247	0.795297959091331	-7.96770234173063e-05	22.5698489946578	0.999864037898598
9.375	0.25	0.999854211702789	0.795419788437472	-8.13556681440656e-05	22.3710340151043	0.999883369362231
9.625	0.25	0.999868574864953	0.795543399620266	-8.26109948630825e-05	22.1721854672618	0.999894859891963
9.875	0.25	0.999877166666775	0.795668343426199	-8.34716013426317e-05	21.973304118458	0.99990173333342
10.125	0.25	0.999882417545856	0.795794149762137	-8.39669042324741e-05	21.7743903705276	0.999905934036684
10.375	0.25	0.999885787079674	0.795920353726263	-8.41266310739103e-05	21.5754444530227	0.999908629663739
10.625	0.25	0.999888146020289	0.796046511086453	-8.39803827655317e-05	21.376466536023	0.999910516816231
10.875	0.25	0.999890008403113	0.79617220715197	-8.35572634724952e-05	21.1774567941965	0.99991200672249
11.125	0.25	0.999891672511978	0.796297061482285	-8.2885574361914e-05	20.9784154413986	0.999913338009582
11.375	0.25	0.999893306473527	0.796420729952976	-8.19925667702342e-05	20.7793427475679	0.999914645178821
11.625	0.25	0.999895000228157	0.796542905135834	-8.09042500487931e-05	20.5802390450789	0.999916000182526
11.875	0.25	0.99989679708519	0.796663315602789	-7.96452486784844e-05	20.3811047289213	0.999917437668152
12.125	0.25	0.999898712878782	0.796781724547754	-7.82387032658254e-05	20.1819402533657	0.999918970303025
12.375	0.25	0.999900747588855	0.796897927984871	-7.67062097431707e-05	19.9827461267376	0.999920598071084
12.625	0.25	0.999902892379975	0.797011752695963	-7.50677915370085e-05	19.7835229052862	0.99992231390398
12.875	0.25	0.999905133850733	0.797123054045062	-7.33418992885345e-05	19.584271186745	0.999924107080586
13.125	0.25	0.999907456583661	0.797231713741996	-7.15454334737124e-05	19.3849916039399	0.999925965266929
13.375	0.25	0.999909844658171	0.797337637612313	-6.96937853402337e-05	19.1856848186551	0.999927875726537
13.625	0.25	0.999912282530502	0.797440753414546	-6.78008922702401e-05	18.9863515158749	0.999929826024402
13.875	0.25	0.999914755526862	0.797541008733074	-6.58793039017412e-05	18.7869923984594	0.99993180442149
14.125	0.25	0.999917250100281	0.79763836896709	-6.39402560653792e-05	18.5876081822816	0.999933800080225
14.375	0.25	0.999919753943815	0.797732815428316	-6.19937497431351e-05	18.3881995918277	0.999935803155052
14.625	0.25	0.999922256016467	0.797824343556	-6.00486329808973e-05	18.1887673562473	0.999937804813174
14.875	0.25	0.99992474651723	0.797912961253321	-5.8112683757487e-05	17.9893122058377	0.999939797213784
15.125	0.25	0.999927216828922	0.797998687346463	-5.6192692438614e-05	17.7898348689346	0.999941773463138
15.375	0.25	0.999929659445245	0.798081550165305	-5.42945425586789e-05	17.5903360691829	0.999943727556196
15.625	0.25	0.999932067889733	0.798161586242812	-5.24232889780915e-05	17.3908165231609	0.999945654311786
15.875	0.25	0.999934436631839	0.798238839128805	-5.05832328529317e-05	17.1912769383271	0.999947549305471
16.125	0.25	0.999936761003463	0.798313358313286	-4.87779927622907e-05	16.9917180112631	0.99994940880277
16.375	0.25	0.999939037117969	0.798385198253164	-4.70105718244187e-05	16.7921404261858	0.999951229694375
16.625	0.25	0.999941261793013	0.79845441749624	-4.52834204667508e-05	16.5925448537024	0.999953009434411
16.875	0.25	0.99994343247785	0.798521077896284	-4.35984948884487e-05	16.3929319497849	0.99995474598228
17.125	0.25	0.999945547185468	0.798585243912261	-4.19573111719678e-05	16.1933023549412	0.999956437748374
17.375	0.25	0.99994760442976	0.798646981985503	-4.03609951215375e-05	15.9936566935607	0.999958083543808
17.625	0.25	0.999949603167572	0.798706359988734	-3.88103279782905e-05	15.7939955734172	0.999959682534057
17.875	0.25	0.999951542745691	0.798763446740405	-3.73057881617564e-05	15.5943195853087	0.999961234196553
18.125	0.25	0.999953422852484	0.798818311578987	-3.58475892755475e-05	15.3946293028194	0.999962738281987
18.375	0.25	0.99995524347388	0.798871023991527	-3.44357145496235e-05	15.1949252821883	0.999964194779104
18.625	0.25	0.999957004853577	0.798921653291429	-3.30699479728486e-05	14.9952080622707	0.999965603882861
18.875	0.25	0.999958707457125	0.798970268340543	-3.17499023289301e-05	14.7954781645804	0.9999669659657
19.125	0.25	0.999960351939649	0.799016937311219	-3.04750443923983e-05	14.5957360934021	0.999968281551719
19.375	0.25	0.999961939116775	0.799061727484133	-2.92447174645625e-05	14.3959823359625	0.99996955129342
