x	y	$\phi$	X Velocity	Y Velocity	pressure	$\beta$
0.125	0.5	4.63239853685964e-05	0.8	-0.0103214874229054	120.783388646118	0.200037059188295
0.375	0.5	0.000154057859714305	0.75039732801858	0.00235985267056558	120.74864311783	0.200123246287771
0.625	0.5	0.000358661288312521	0.805518986873569	0.00137636944682569	120.708302671502	0.20028692903065
0.875	0.5	0.00063622350495681	0.804694171893329	0.000708194945220171	120.667975655797	0.200508978803965
1.125	0.5	0.000940168235230584	0.804284351151238	0.000242315780655416	120.627628468239	0.200752134588184
1.375	0.5	0.00120367189837518	0.804166722412453	-9.52885569297469e-05	120.587244755725	0.2009629375187
1.625	0.5	0.0013484315381169	0.804272001484628	-0.000354219260450693	120.546824614944	0.201078745230494
1.875	0.5	0.00129526325315098	0.804560842819665	-0.000568154718975906	120.506383753403	0.201036210602521
2.125	0.5	0.000973172300154285	0.805012645549492	-0.000760387505099722	120.465951683562	0.200778537840123
2.375	0.5	0.000325157208594462	0.805619132330746	-0.000947449525071365	120.425569122601	0.200260125766876
2.625	0.5	-0.000689322310765475	0.806381100744153	-0.00114148151192843	120.385284989356	0.199448542151388
2.875	0.5	-0.00209409780711804	0.807306973759165	-0.001351763004526	120.345153355312	0.198324721754306
3.125	0.5	-0.00389670624527352	0.808412115630303	-0.00158567084537606	120.305230524095	0.196882635003781
3.375	0.5	-0.00608813154729178	0.809718273789555	-0.00184923722295654	120.265572201792	0.195129494762167
3.625	0.5	-0.00864113744120506	0.811252848841545	-0.00214740748735673	120.226230565507	0.193087090047036
3.875	0.5	-0.0115070993525263	0.813047905218694	-0.00248404053798817	120.187250976114	0.190794320517979
4.125	0.5	-0.0146117059321262	0.815138897066943	-0.00286164573546921	120.14866810447	0.188310635254299
4.375	0.5	-0.017850101692743	0.817563039815316	-0.00328080966799173	120.110501314642	0.185719918645806
4.625	0.5	-0.0210820013411365	0.820357184442597	-0.00373923520991713	120.072749234155	0.183134398927091
4.875	0.5	-0.0241270571796299	0.823555013333415	-0.00423029802201703	120.035383505024	0.180698354256296
5.125	0.5	-0.0267602852550995	0.827183364112756	-0.00474103532522803	119.998341716717	0.17859177179592
5.375	0.5	-0.0287066126148454	0.831257370303284	-0.00524955798089249	119.961519434077	0.177034709908124
5.625	0.5	-0.0296326904970389	0.8357736841388	-0.00572210673707877	119.92476101338	0.176293847602369
5.875	0.5	-0.0291334838033113	0.840700309874654	-0.00611048993701621	119.887848555213	0.176693212957351
6.125	0.5	-0.0267117247084196	0.845961204378427	-0.00635153059566816	119.850487994346	0.178630620233264
6.375	0.5	-0.021751207749818	0.851415518764527	-0.00637118986663663	119.812291268331	0.182599033800146
6.625	0.5	-0.0134904822279209	0.856837166725538	-0.00609627804033251	119.772754169265	0.189207614217663
6.875	0.5	-0.0010101796908126	0.861909590672067	-0.005474418311039	119.731231210788	0.19919185624735
7.125	0.5	0.0167491820492134	0.86625555200521	-0.00449717528693489	119.686911484172	0.213399345639371
7.375	0.5	0.0409268882310151	0.869509644192071	-0.0032147171666326	119.638802027419	0.232741510584812
7.625	0.5	0.0726424630097001	0.871412331676821	-0.00173030674198193	119.585725990826	0.25811397040776
